YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
MM,MM,MM,MM,MM,MM,1019.2,MM,MM,MM,MM,MM,MM
MM,MM,0.1,MM,3.5,MM,1019.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.1,MM,MM,MM,MM,MM,MM
MM,MM,0.2,MM,3.9,MM,1018.6,MM,10.6,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.5,MM,10.4,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.1,MM,MM,MM,MM,+0.4,MM
MM,MM,0.1,MM,3.3,MM,1019.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.2,MM,MM,MM,MM,MM,MM
MM,MM,0.2,MM,3.3,MM,1018.5,MM,10.7,MM,MM,MM,MM
MM,MM,0.2,MM,3.3,MM,1018.6,MM,10.5,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.0,MM,MM,MM,MM,+0.0,MM
MM,MM,0.2,MM,3.3,MM,1018.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.0,MM,MM,MM,MM,MM,MM
MM,MM,0.2,MM,3.1,MM,1019.0,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.1,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.1,MM,MM,MM,MM,+0.7,MM
MM,MM,0.2,MM,3.0,MM,1019.1,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.1,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.1,MM,MM,MM,MM,MM,MM
MM,MM,0.2,MM,3.0,MM,1019.0,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.7,MM,MM,MM,MM,MM,MM
MM,MM,0.2,MM,3.0,MM,1018.3,MM,10.2,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.6,MM,10.2,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.0,MM,MM,MM,MM,MM,MM
MM,MM,0.3,MM,2.9,288,1019.0,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.8,MM,MM,MM,MM,+0.4,MM
MM,MM,0.3,MM,3.0,260,1018.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.5,MM,MM,MM,MM,MM,MM
MM,MM,0.4,MM,3.1,273,1018.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.5,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.4,MM,MM,MM,MM,+0.0,MM
MM,MM,0.4,MM,3.2,259,1018.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.9,MM,10.3,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.9,MM,10.3,MM,MM,MM,MM
MM,MM,0.4,MM,3.2,255,1017.8,MM,10.3,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.3,MM,MM,MM,MM,+0.0,MM
MM,MM,0.5,MM,3.4,241,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.3,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.3,MM,MM,MM,MM,MM,MM
MM,MM,0.4,MM,3.4,240,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.4,MM,MM,MM,MM,+0.0,MM
MM,MM,0.4,MM,3.4,229,1018.3,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.0,MM,MM,MM,MM,MM,MM
MM,MM,0.5,MM,3.5,228,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,0.5,MM,3.4,230,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,0.5,MM,3.4,230,1017.8,MM,10.1,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.7,MM,10.3,MM,MM,MM,MM
MM,MM,0.5,4,3.5,234,1017.7,MM,10.3,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.2,MM,MM,MM,MM,+0.0,MM
MM,MM,0.6,MM,3.5,234,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,0.5,MM,3.4,247,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,0.5,MM,3.4,226,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,0.5,MM,3.4,226,1017.7,MM,10.3,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.7,MM,10.3,MM,MM,MM,MM
MM,MM,0.5,3,3.2,248,1017.7,MM,MM,MM,MM,MM,MM
MM,MM,0.5,MM,3.2,248,1017.7,MM,10.4,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.2,MM,MM,MM,MM,+0.8,MM
MM,MM,0.5,MM,3.1,247,1018.0,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.0,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.0,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,3.2,259,1018.0,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.0,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.0,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,3.0,257,1017.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.7,MM,MM,MM,MM,MM,MM
MM,MM,0.6,3,2.9,266,1017.5,MM,10.5,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.5,MM,10.5,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.7,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,3.0,260,1017.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.3,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,3.0,246,1017.3,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.4,MM,MM,MM,MM,MM,MM
MM,MM,0.7,MM,3.2,251,1017.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.5,MM,MM,MM,MM,MM,MM
MM,MM,0.7,MM,3.2,247,1017.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.6,MM,MM,MM,MM,MM,MM
MM,MM,0.7,MM,3.2,256,1017.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.5,MM,MM,MM,MM,MM,MM
MM,MM,0.7,MM,3.3,257,1017.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.8,MM,MM,MM,MM,-1.3,MM
MM,MM,0.8,MM,3.4,263,1017.9,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.8,MM,MM,MM,MM,MM,MM
MM,MM,0.9,MM,3.5,266,1018.1,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,0.9,4,3.6,264,1017.7,MM,10.3,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.8,MM,10.4,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.3,MM,MM,MM,MM,MM,MM
MM,MM,1.0,4,3.7,260,1017.8,MM,10.5,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.0,MM,10.6,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.6,MM,MM,MM,MM,-1.1,MM
MM,MM,1.0,MM,3.8,250,1018.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.8,MM,MM,MM,MM,MM,MM
MM,MM,0.7,MM,3.7,260,1018.9,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.0,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.1,MM,MM,MM,MM,MM,MM
MM,MM,0.7,MM,3.7,265,1019.1,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.4,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,4.0,251,1019.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.6,MM,MM,MM,MM,+0.0,MM
MM,MM,0.6,MM,3.9,257,1019.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.7,MM,MM,MM,MM,MM,MM
MM,MM,0.6,5,3.9,261,1019.2,MM,10.4,MM,MM,MM,MM
MM,MM,0.6,MM,3.9,261,1019.2,MM,10.5,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.7,MM,MM,MM,MM,+0.0,MM
MM,MM,0.6,MM,4.1,255,1019.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.9,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.9,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,4.2,264,1019.3,MM,10.4,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.4,MM,10.4,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1020.0,MM,MM,MM,MM,+1.0,MM
MM,MM,0.5,MM,4.0,251,1020.1,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1020.0,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.9,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,4.1,247,1019.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.7,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,3.8,242,1019.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.0,MM,10.4,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.0,MM,10.5,MM,MM,MM,MM
MM,MM,0.6,MM,3.9,251,1018.9,MM,10.5,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.6,MM,MM,MM,MM,+1.8,MM
MM,MM,0.7,MM,4.0,251,1019.5,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.3,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.2,MM,MM,MM,MM,MM,MM
MM,MM,0.8,MM,3.8,243,1019.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.0,MM,MM,MM,MM,+2.0,MM
MM,MM,0.8,4,3.8,252,1018.3,MM,10.3,MM,MM,MM,MM
MM,MM,0.8,MM,3.8,252,1018.3,MM,10.2,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.7,MM,MM,MM,MM,MM,MM
MM,MM,0.8,MM,3.6,247,1018.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.5,MM,MM,MM,MM,MM,MM
MM,MM,0.8,4,3.6,254,1018.2,MM,10.2,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.1,MM,10.2,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.2,MM,MM,MM,MM,MM,MM
MM,MM,0.9,4,3.6,249,1017.8,MM,10.2,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.7,MM,10.2,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.6,MM,10.1,MM,MM,+1.3,MM
MM,MM,0.8,MM,3.5,241,1017.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.5,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.5,MM,MM,MM,MM,MM,MM
MM,MM,0.8,MM,3.5,241,1017.3,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.3,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.0,MM,MM,MM,MM,MM,MM
MM,MM,0.7,4,3.4,248,1016.7,MM,10.1,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.9,MM,10.1,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.2,MM,MM,MM,MM,MM,MM
MM,MM,0.7,MM,3.4,260,1017.0,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.7,MM,MM,MM,MM,+0.0,MM
MM,MM,0.7,MM,3.4,252,1016.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.8,MM,MM,MM,MM,MM,MM
MM,MM,0.7,MM,3.5,253,1016.5,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.7,MM,MM,MM,MM,+0.0,MM
MM,MM,0.8,MM,3.6,250,1016.8,MM,MM,MM,MM,MM,MM
MM,MM,0.8,MM,3.6,250,1016.2,MM,10.1,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.2,MM,10.2,MM,MM,MM,MM
MM,MM,0.8,MM,3.6,237,1016.7,MM,10.2,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.6,MM,MM,MM,MM,-0.3,MM
MM,MM,0.6,MM,3.5,246,1016.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.7,MM,MM,MM,MM,MM,MM
MM,MM,0.7,MM,3.6,231,1016.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.7,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,3.4,249,1016.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.8,MM,MM,MM,MM,MM,MM
MM,MM,0.7,MM,3.5,243,1016.9,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.9,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.8,MM,MM,MM,MM,-0.5,MM
MM,MM,0.7,MM,3.6,238,1016.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.2,MM,10.2,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.3,MM,10.2,MM,MM,MM,MM
MM,MM,0.7,4,3.5,246,1016.3,MM,10.2,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.9,MM,MM,MM,MM,-0.6,MM
MM,MM,0.7,MM,3.5,237,1016.9,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.0,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.1,MM,MM,MM,MM,MM,MM
MM,MM,0.6,4,3.3,238,1016.6,MM,10.3,MM,MM,MM,MM
MM,MM,0.6,MM,3.3,238,1016.5,MM,10.3,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1016.6,MM,10.3,MM,MM,-0.6,MM
MM,MM,0.6,MM,3.2,249,1017.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.2,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,3.2,246,1017.3,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.3,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,3.1,246,1017.3,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.7,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,3.0,250,1017.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.5,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,2.9,250,1017.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.4,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,2.8,248,1017.3,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.5,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,2.9,255,1017.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.5,MM,MM,MM,MM,MM,MM
MM,MM,0.5,3,2.8,247,1017.3,MM,10.8,MM,MM,MM,MM
MM,MM,0.5,MM,2.8,247,1017.4,MM,10.7,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.7,MM,MM,MM,MM,-1.9,MM
MM,MM,0.5,MM,2.9,254,1017.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.5,MM,10.9,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1017.5,MM,10.9,MM,MM,MM,MM
MM,MM,0.5,3,2.9,257,1017.7,MM,10.9,MM,MM,MM,MM
MM,MM,0.5,MM,2.9,257,1017.8,MM,11.0,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.2,MM,MM,MM,MM,-2.4,MM
MM,MM,0.6,MM,3.0,254,1018.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.5,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.6,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,3.0,266,1018.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.8,MM,MM,MM,MM,-2.4,MM
MM,MM,0.5,3,3.1,258,1018.5,MM,10.7,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.6,MM,10.8,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1018.8,MM,11.0,MM,MM,MM,MM
MM,MM,0.5,MM,3.0,260,1019.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1019.6,MM,MM,MM,MM,-2.0,MM
MM,MM,0.4,MM,3.1,274,1019.9,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1020.1,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1020.2,MM,MM,MM,MM,MM,MM
MM,MM,0.4,MM,3.4,267,1020.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1020.5,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1020.6,MM,MM,MM,MM,MM,MM
MM,MM,0.4,7,4.1,234,1020.1,MM,11.2,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1020.3,MM,11.4,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1020.8,MM,MM,MM,MM,MM,MM
MM,MM,0.3,MM,3.5,256,1020.9,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1021.1,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1021.2,MM,MM,MM,MM,-1.4,MM
2.0,3.0,0.3,MM,3.6,223,1021.3,12.1,MM,9.1,MM,MM,MM
2.0,2.0,MM,MM,MM,MM,1020.8,11.9,10.8,9.1,MM,MM,MM
MM,MM,MM,MM,MM,MM,1020.9,MM,11.1,MM,MM,MM,MM
MM,MM,0.3,MM,3.7,246,1021.5,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1021.5,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1021.6,MM,MM,MM,MM,-1.1,MM
1.0,2.0,0.4,MM,3.9,264,1021.7,11.3,MM,8.9,MM,MM,MM
1.0,2.0,MM,MM,MM,MM,1021.3,11.1,10.5,8.8,MM,MM,MM
MM,MM,MM,MM,MM,MM,1021.3,MM,10.5,MM,MM,MM,MM
2.0,3.0,0.4,MM,4.0,258,1022.0,11.1,10.6,8.8,MM,MM,MM
MM,MM,0.4,MM,4.0,258,1021.6,MM,10.7,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1021.8,MM,10.7,MM,MM,-0.4,MM
MM,MM,0.4,MM,4.0,254,1022.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.4,MM,MM,MM,MM,MM,MM
MM,MM,0.4,MM,4.0,252,1022.5,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.5,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.6,MM,MM,MM,MM,MM,MM
MM,MM,0.3,MM,4.0,245,1022.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.6,MM,MM,MM,MM,MM,MM
MM,MM,0.4,MM,3.8,242,1022.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.7,MM,MM,MM,MM,+0.3,MM
MM,MM,0.4,MM,3.7,240,1022.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.7,MM,MM,MM,MM,MM,MM
MM,MM,0.3,MM,3.6,244,1022.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.8,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.7,MM,MM,MM,MM,MM,MM
7.0,8.0,0.4,MM,3.5,243,1022.7,10.0,MM,8.4,MM,MM,MM
7.0,8.0,0.4,MM,3.5,243,1022.2,10.0,10.4,8.4,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.1,MM,10.4,MM,MM,MM,MM
MM,MM,0.5,4,3.4,245,1022.2,MM,10.3,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.6,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.6,MM,MM,MM,MM,+0.7,MM
MM,MM,0.5,MM,3.3,246,1022.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.3,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.3,MM,MM,MM,MM,MM,MM
MM,MM,0.5,MM,3.4,240,1022.3,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.4,MM,MM,MM,MM,MM,MM
MM,MM,0.5,MM,3.4,244,1022.4,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.2,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,3.4,247,1022.1,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.2,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.2,MM,MM,MM,MM,MM,MM
7.0,9.0,0.6,MM,3.5,248,1022.2,10.0,MM,8.2,MM,MM,MM
MM,MM,0.6,MM,3.5,248,1021.7,MM,10.2,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1022.0,MM,MM,MM,MM,MM,MM
MM,MM,0.6,MM,3.4,253,1022.0,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1021.9,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1021.9,MM,MM,MM,MM,MM,MM
MM,MM,0.7,MM,3.5,258,1021.9,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1021.7,MM,MM,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1021.7,MM,MM,MM,MM,MM,MM
9.0,11.0,0.7,MM,3.6,256,1021.7,10.0,MM,7.9,MM,MM,MM
MM,MM,0.7,MM,3.6,256,1021.3,MM,10.2,MM,MM,MM,MM
MM,MM,MM,MM,MM,MM,1021.6,MM,MM,MM,MM,+0.4,MM
MM,MM,0.8,MM,3.7,251,1021.5,MM,MM,MM,MM,MM,MM
